C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_27_535.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_27_535.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_27_535.jpg, 0, 1, 0, 13.42374
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_27_730.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_27_730.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_27_730.jpg, -0.5713158, 0.4286842, 0, 13.64664
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_27_824.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_27_824.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_27_824.jpg, -0.8534194, 0.1465807, 0, 13.96919
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_27_929.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_27_929.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_27_929.jpg, -1, 0.1904908, 0, 13.70421
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_035.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_035.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_035.jpg, -0.9436, 0, 0, 13.48712
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_139.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_139.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_139.jpg, -0.6385906, 0, 0, 13.66973
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_240.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_240.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_240.jpg, -0.3285184, 0, 0, 13.30744
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_374.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_374.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_374.jpg, 0, 0, 0, 13.08697
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_471.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_471.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_471.jpg, 0, 0, 0, 13.23782
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_576.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_576.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_576.jpg, 0.31788, 0, 0, 12.94416
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_678.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_678.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_678.jpg, 0.5618232, 0, 0, 12.55724
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_779.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_779.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_779.jpg, 0.2578698, 0, 0, 12.59868
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_882.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_882.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_882.jpg, 0, 0, 0, 12.18086
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_28_986.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_28_986.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_28_986.jpg, 0, 0, 0, 12.25947
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_089.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_089.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_089.jpg, -0.0977427, 0, 0, 12.07602
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_195.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_195.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_195.jpg, -0.2932578, 0, 0, 11.8437
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_295.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_295.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_295.jpg, 0, 0, 0, 11.68704
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_407.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_407.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_407.jpg, 0, 0, 0, 11.62162
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_512.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_512.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_512.jpg, 0, 0, 0, 11.44695
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_617.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_617.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_617.jpg, 0, 0, 0, 11.31307
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_725.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_725.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_725.jpg, 0, 0, 0, 11.27737
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_831.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_831.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_831.jpg, 0, 0, 0, 11.1743
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_29_934.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_29_934.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_29_934.jpg, 0, 0, 0, 11.06207
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_034.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_034.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_034.jpg, 0, 0, 0, 10.9511
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_136.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_136.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_136.jpg, 0, 0, 0, 10.8194
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_237.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_237.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_237.jpg, 0, 0, 0, 10.71086
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_342.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_342.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_342.jpg, -0.3120414, 0, 0, 10.57156
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_450.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_450.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_450.jpg, -0.375982, 0, 0, 10.38894
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_557.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_557.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_557.jpg, -0.02773509, 0, 0, 10.26267
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_667.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_667.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_667.jpg, 0, 0, 0, 10.15495
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_771.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_771.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_771.jpg, 0, 0, 0, 10.05337
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_878.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_878.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_878.jpg, 0, 0.3203943, 0, 10.21852
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_30_982.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_30_982.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_30_982.jpg, 0, 0.008102983, 0, 10.26836
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_085.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_085.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_085.jpg, 0, 0, 0, 10.1656
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_194.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_194.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_194.jpg, 0, 0.0393255, 0, 10.06943
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_301.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_301.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_301.jpg, 0, 0.2733345, 0, 10.34134
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_405.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_405.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_405.jpg, 0, 0, 0, 10.33424
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_507.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_507.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_507.jpg, 0, 0.0628989, 0, 10.24047
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_606.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_606.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_606.jpg, 0, 0.2374854, 0, 10.44176
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_709.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_709.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_709.jpg, 0, 0, 0, 10.37912
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_811.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_811.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_811.jpg, 0, 0, 0, 10.27495
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_31_918.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_31_918.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_31_918.jpg, 0, 0.3215538, 0, 10.44446
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_022.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_022.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_022.jpg, 0, 0.03283259, 0, 10.50118
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_126.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_126.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_126.jpg, -0.2882874, 0, 0, 10.3716
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_248.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_248.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_248.jpg, 0, 0, 0, 10.24033
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_352.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_352.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_352.jpg, 0, 0, 0, 10.13729
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_453.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_453.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_453.jpg, 0, 0, 0, 10.03553
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_562.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_562.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_562.jpg, 0, 0, 0, 9.914783
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_669.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_669.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_669.jpg, 0, 0, 0, 9.815394
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_822.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_822.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_822.jpg, -0.4377435, 0, 0, 9.528964
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_32_974.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_32_974.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_32_974.jpg, -0.9082038, 0, 0, 9.12851
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_073.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_073.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_073.jpg, -0.6301602, 0, 0, 9.063436
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_177.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_177.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_177.jpg, -0.2913654, 0, 0, 8.973718
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_280.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_280.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_280.jpg, -0.5936704, 0, 0, 8.833748
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_387.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_387.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_387.jpg, -0.2993404, 0, 0, 8.758812
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_489.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_489.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_489.jpg, 0, 0, 0, 8.659628
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_593.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_593.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_593.jpg, 0, 0, 0, 8.569689
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_698.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_698.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_698.jpg, 0, 0, 0, 8.466432
C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\center_2020_02_17_10_46_33_807.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\left_2020_02_17_10_46_33_807.jpg, C:\Users\22353\Desktop\Udemy_selfdriving\Data\IMG\right_2020_02_17_10_46_33_807.jpg, 0, 0, 0, 8.38146
